node_id,node_type,latitude,longitude,capacity_tons,demand_tons_per_month,region
N_0183,distribution_center,31.795795909740583,-66.06078521027213,3340.373310908666,0.0,Southeast
N_0184,customer,28.27691865610486,-106.61901147214347,0.0,261.7804371236271,Midwest
N_0185,customer,30.610866487417773,-100.03059494465599,0.0,353.3139922823344,West
N_0186,customer,40.265492799206655,-120.82554471906809,0.0,177.6902707710921,Midwest
N_0187,distribution_center,39.56155741619207,-95.24412635417701,2250.179721176396,0.0,West
N_0188,customer,38.235661516778926,-92.21255348971397,0.0,363.6590022568885,Midwest
N_0189,distribution_center,39.769417232465756,-67.0570003366029,836.580739884439,0.0,West
N_0190,customer,38.73895997631714,-66.01129961074787,0.0,72.2209954258837,West
N_0191,warehouse,44.73351773118221,-102.66368887378644,1526.7504040967167,0.0,Midwest
N_0192,warehouse,30.42369011439706,-78.40179321064018,1162.0838658008968,0.0,Northeast
N_0193,customer,36.014551862444335,-113.42470186921706,0.0,187.01894633943522,West
N_0194,warehouse,36.70236424190258,-95.23918340065742,3003.8891178974072,0.0,West
N_0195,customer,37.97091901411221,-100.01712073248952,0.0,339.770408371131,Southeast
N_0196,customer,27.96668459110232,-100.4182231433861,0.0,260.75761161565583,Northeast
N_0197,customer,37.76414547089198,-120.96158607165295,0.0,287.3382125776296,Northeast
N_0198,customer,26.11626755841919,-117.47273608263228,0.0,227.17329226454183,Southeast
N_0199,customer,27.6227540491241,-113.68897250301967,0.0,318.96509222575196,West
N_0200,customer,40.216034971161356,-120.78574610278118,0.0,93.73191992676011,Northeast
N_0201,customer,31.393531695440558,-100.90774863319565,0.0,27.140826247760007,Northeast
N_0202,warehouse,38.84301887681345,-74.04073153782393,2676.210563669793,0.0,Midwest
N_0203,customer,40.280452642801805,-115.62059200441693,0.0,161.62824913126502,Northeast
N_0204,distribution_center,40.55604492338499,-67.91534790549025,6813.839693645546,0.0,Southeast
N_0205,warehouse,27.309953666642468,-84.68217474254699,2688.5213833670946,0.0,Southwest
N_0206,customer,31.107581199040517,-123.26702464613648,0.0,211.17332362050936,Southwest
N_0207,distribution_center,43.810182117070035,-106.56908791077639,5396.44203051258,0.0,Southwest
N_0208,distribution_center,47.320568732083636,-81.9783073414714,3754.785549880537,0.0,Southwest
N_0209,distribution_center,38.836722510293484,-92.64933634751165,2811.250824454705,0.0,West
N_0210,customer,26.044371463684925,-100.3853983684618,0.0,300.82485808695685,Southwest
N_0211,customer,46.32697079370607,-68.8262084748744,0.0,468.20592596227584,Southwest
N_0212,customer,28.833811922163463,-105.35234395881771,0.0,171.6038342542503,Northeast
N_0213,customer,25.233596720990082,-89.91587162618939,0.0,332.60831040511516,Southwest
N_0214,customer,32.18866605428519,-76.44025208509748,0.0,373.66135327906204,Midwest
N_0215,warehouse,26.038357135637188,-83.97344743560681,9453.468532215913,0.0,West
N_0216,customer,35.1350996872751,-93.38090967408878,0.0,127.49314503439574,Midwest
N_0217,customer,41.20859132065617,-69.1441656535601,0.0,189.91772629963268,West
N_0218,customer,28.85197885249795,-83.85821797614149,0.0,437.87017548861536,Northeast
N_0219,customer,47.17890441394891,-108.94666925921129,0.0,291.18968296212427,Northeast
N_0220,customer,41.251313933891105,-96.00587602522357,0.0,346.6745232927283,Northeast
N_0221,customer,31.937757663958553,-69.20115125575568,0.0,263.8435272042636,Southeast
N_0222,customer,38.56583965810598,-105.9616620156273,0.0,336.8003363599748,Northeast
N_0223,customer,47.02522865247678,-103.28576542995762,0.0,459.31855982300027,West
N_0224,distribution_center,29.082224760368483,-77.53237718813257,2587.7528976541976,0.0,West
N_0225,customer,31.23793749005322,-107.9113149304775,0.0,101.36242144241668,Midwest
N_0226,distribution_center,28.45713777166424,-67.64068801528431,5259.043888250743,0.0,Southwest
N_0227,customer,28.938643766754343,-101.85929813902035,0.0,366.1479008874329,West
N_0228,distribution_center,43.808951802797594,-100.36858560666204,113.88344149445072,0.0,West
N_0229,customer,28.627292723757815,-122.48938629817434,0.0,205.55641975542954,Southwest
N_0230,customer,43.92444803562476,-115.64342888619912,0.0,94.7933208713037,West
N_0231,customer,27.22337015089921,-111.98191190680394,0.0,365.53912445729435,Midwest
N_0232,distribution_center,32.286011918449,-103.60248861963656,5074.39121786924,0.0,Southwest
N_0233,warehouse,27.616732350170892,-88.59750028033768,543.6961837574428,0.0,Southwest
N_0234,customer,46.75909835854103,-97.01686902468465,0.0,79.84730438097102,Midwest
N_0235,customer,43.01870181181117,-106.06226224696023,0.0,380.89591225930144,Southeast
N_0236,distribution_center,45.24846019024625,-119.01846062984451,433.0459552871799,0.0,Northeast
N_0237,customer,48.83465276374679,-90.15250161811639,0.0,70.91497183890355,Midwest
N_0238,warehouse,38.789032289205466,-71.38952027177946,451.04433290505614,0.0,West
N_0239,customer,29.752814804475683,-114.7986645269011,0.0,430.9399931050132,Midwest
N_0240,customer,38.16803535986397,-102.50478684211272,0.0,150.94381160153614,Southwest
N_0241,customer,28.687434864811262,-114.24856036771047,0.0,440.69271315375187,West
N_0242,customer,28.344526198256574,-101.46015613088316,0.0,148.74407333739563,West
N_0243,distribution_center,32.53401101462541,-85.6279728081751,1958.2397379594054,0.0,Midwest
N_0244,customer,26.11507989466109,-83.46524697278937,0.0,367.3471185821407,Northeast
N_0245,customer,48.24781113602823,-71.07021547258508,0.0,280.16229629906445,Midwest
N_0246,distribution_center,25.453842945872758,-85.44263244917754,9573.471832138948,0.0,Midwest
N_0247,customer,48.828546253425515,-74.62466296006586,0.0,477.262988549327,Southeast
N_0248,customer,47.23077770415642,-88.41178749959448,0.0,461.1425219000129,Northeast
N_0249,customer,38.96736059299375,-118.5380164508013,0.0,255.8739628094023,Southwest
N_0250,customer,26.87476875579935,-98.22799701462918,0.0,364.56094337075865,Southwest
N_0251,customer,36.98866683743046,-105.0751151314904,0.0,326.85874739457967,Southwest
N_0252,customer,45.97454286879793,-85.11582679136748,0.0,216.7135275405688,Midwest
N_0253,customer,47.66088675331984,-100.66160592770999,0.0,287.80874063445214,Southwest
N_0254,customer,46.39560717478344,-78.24134155606815,0.0,47.81882093816126,Midwest
N_0255,customer,33.56324152319924,-109.27871652425938,0.0,486.97644224011145,Midwest
N_0256,customer,29.68761785304062,-69.57287687095129,0.0,399.27140293882064,Southeast
N_0257,warehouse,45.24733095050233,-94.25554805549855,9229.240889144405,0.0,Midwest
N_0258,warehouse,46.697497300796186,-69.68769750224861,5969.585303132177,0.0,Midwest
N_0259,warehouse,34.76709900175111,-111.20657146562196,3539.9494496479656,0.0,Southwest
N_0260,customer,48.11740687188106,-116.50400918110424,0.0,343.1507189970779,Midwest
N_0261,distribution_center,46.53008454445971,-116.22578143489382,6896.542641372172,0.0,West
N_0262,customer,28.775559237519403,-111.70124327670942,0.0,383.0809505114916,Northeast
N_0263,distribution_center,34.39357813688217,-99.60667571441537,6347.364795062197,0.0,Midwest
N_0264,customer,48.533294191496964,-78.10239703544478,0.0,12.876746415422279,Midwest
N_0265,customer,30.198296371094138,-119.0869206045496,0.0,82.80345476334266,Northeast
N_0266,distribution_center,43.31885965227369,-93.41155602924484,3980.473701104444,0.0,Southeast
N_0267,warehouse,47.102984005561595,-76.45201634859302,9642.986590416795,0.0,Southeast
N_0268,customer,36.839061409477125,-111.90134800817856,0.0,311.09307035111027,Southwest
N_0269,customer,36.7800365427276,-89.92263153768772,0.0,284.22018190049846,Northeast
N_0270,customer,26.356182084603773,-90.08042291946902,0.0,389.0436512938434,Southeast
N_0271,customer,27.680204383583924,-113.1846923136921,0.0,133.79347387600706,Southeast
N_0272,customer,28.22718640459633,-97.78945936681627,0.0,316.1169524139237,Midwest
N_0273,customer,28.996020649709898,-96.53049461687705,0.0,349.7726653039356,Midwest
N_0274,warehouse,38.51918742579397,-121.80204285324085,5918.9095653848635,0.0,Northeast
N_0275,distribution_center,28.766873942988244,-79.00030280057027,3964.002215608098,0.0,Midwest
N_0276,distribution_center,42.01441365959894,-86.49550270636202,8735.817653910639,0.0,Northeast
N_0277,customer,26.967950904162983,-103.14927466919562,0.0,166.41756012328938,Southeast
N_0278,distribution_center,28.032834432679646,-107.50430089382503,6012.026157347685,0.0,Southwest
N_0279,distribution_center,30.68809787895834,-77.81599873744182,1631.8468888554924,0.0,West
N_0280,customer,31.575110063934783,-123.40877718026888,0.0,188.96629760487016,Northeast
N_0281,customer,47.88460631041739,-81.61258495918597,0.0,366.07544680377856,Southwest
N_0282,warehouse,44.250511260662,-92.00944603835131,6848.112554793032,0.0,Northeast
N_0283,customer,33.25874724588631,-72.07479470292351,0.0,444.5710424508539,Midwest
N_0284,customer,35.504779522240305,-112.19603190101894,0.0,93.79245816035333,Southeast
N_0285,customer,46.91975815378479,-122.48775818172926,0.0,464.0979573080161,Southwest
N_0286,distribution_center,34.07597391274454,-107.74772355852564,3945.3960827817095,0.0,Southeast
N_0287,distribution_center,34.44436150357331,-102.25582784489151,2931.437786738401,0.0,Southeast
N_0288,distribution_center,48.41232078843435,-117.33336302420588,4503.582801753934,0.0,Midwest
N_0289,customer,34.63547158261501,-76.41477148417813,0.0,132.4556301815296,West
N_0290,customer,30.78729248196018,-74.19528822269965,0.0,433.7415448781094,Midwest
N_0291,customer,42.04080077932312,-110.51077216092162,0.0,19.102041924909628,Northeast
N_0292,warehouse,31.70728028894633,-97.32142961104003,1216.0818803922587,0.0,Midwest
N_0293,customer,28.272177548401203,-77.08821215341065,0.0,464.76326494892123,Midwest
N_0294,customer,40.21294063135544,-104.11224644554646,0.0,18.26532561925058,West
N_0295,customer,42.19031828303708,-86.56936425419524,0.0,222.3255746808257,Midwest
N_0296,customer,39.05113827023062,-75.31455127899093,0.0,137.30200766199098,Southeast
N_0297,warehouse,28.33270948382793,-74.93920929181719,9399.251813987306,0.0,West
N_0298,customer,41.26605904655878,-104.4281884810516,0.0,439.43449949477525,Southeast
N_0299,distribution_center,41.92850425761306,-87.48329778231324,5221.47454988196,0.0,Southwest
N_0300,warehouse,25.09758231874394,-92.52412456515124,5288.673801190769,0.0,Southeast
N_0301,distribution_center,41.212807433163306,-120.35310668549728,4295.172079834204,0.0,Southeast
N_0302,customer,29.124260966874665,-98.0086486032228,0.0,82.54345968269355,Southeast
N_0303,customer,29.200175903142686,-119.01775762099477,0.0,163.51325058713158,West
N_0304,customer,29.550859868749995,-108.76064471190594,0.0,354.2475136312011,Northeast
N_0305,customer,47.292288632805686,-76.32519992969438,0.0,135.18140257749917,Southwest
N_0306,customer,46.76398251657036,-119.84328873231581,0.0,211.6183724629176,Midwest
N_0307,customer,26.305162124353323,-87.93966197190984,0.0,214.1581111741182,West
N_0308,distribution_center,31.755243294832965,-108.86598373699924,1096.2135098910383,0.0,Southeast
N_0309,customer,30.45164196008055,-112.91093332235111,0.0,354.4738306912001,Southwest
N_0310,customer,46.93142291617727,-98.15553224001866,0.0,62.28909722572393,Southeast
N_0311,distribution_center,43.060591031136184,-109.60102033626215,8161.876031781596,0.0,Southwest
N_0312,customer,39.34401166501686,-77.17872121154818,0.0,41.63969102041344,Northeast
N_0313,customer,35.013703775074674,-109.68116720128704,0.0,67.82983697161318,Southeast
N_0314,customer,39.294798660210894,-121.44581068542695,0.0,95.93479124263146,Midwest
N_0315,distribution_center,25.508993215153968,-90.94759436242231,1584.4212775370163,0.0,Northeast
N_0316,warehouse,26.330613907653543,-124.33252793937454,476.45746473944257,0.0,Northeast
N_0317,customer,31.9237218491908,-105.45764892400466,0.0,116.80881817646888,West
N_0318,warehouse,32.074493889188545,-74.28256988356324,6915.402959816573,0.0,West
N_0319,customer,41.087597928455466,-123.19168962146314,0.0,100.31662146296823,Southeast
N_0320,customer,44.568627497206904,-122.91858816169062,0.0,165.16325037567475,Southwest
N_0321,warehouse,26.908367299945933,-108.69671119073685,3111.6073996174982,0.0,Southeast
N_0322,customer,36.89967157329482,-70.2293059949369,0.0,51.64535356531216,Southwest
N_0323,customer,38.72181165261992,-115.91372237655537,0.0,427.60956915842036,Northeast
N_0324,customer,32.74484489773446,-92.11015191591504,0.0,200.43738434751728,Northeast
N_0325,customer,32.40041776336371,-83.7891533973395,0.0,180.14111747487914,Southwest
N_0326,customer,42.69287803423008,-123.6878431973221,0.0,39.495079747633,Northeast
