route_id,origin_node,destination_node,distance_km,transport_mode,travel_time_hours,cost_per_ton,capacity_tons
R_000025,N_0016,N_0025,5379.54,truck,72.89846008783519,60.472371081121636,83.30216343300422
R_000026,N_0040,N_0006,2834.65,truck,41.766118448130214,333.0242810509478,88.97248121743476
R_000027,N_0035,N_0024,727.25,rail,14.181551879602035,129.84779470087526,77.55532764767725
R_000028,N_0034,N_0048,1651.79,rail,36.618788117812095,162.5074021472471,62.24896111095189
R_000029,N_0022,N_0031,2036.88,air,35.6348888823429,387.8919805061738,77.90885866762142
R_000030,N_0040,N_0029,1990.71,air,33.062722505301046,421.90585974848375,38.804464092755055
R_000031,N_0018,N_0048,4446.2,truck,56.75399684008636,431.2144148430154,41.94146714164486
R_000032,N_0027,N_0013,2203.78,truck,37.16268284375034,271.86154599731225,17.49559700757337
R_000033,N_0004,N_0034,1153.67,truck,18.56319678069588,145.72755276090302,95.15750885935212
R_000034,N_0015,N_0038,4672.88,truck,78.17216882112602,75.90144200748993,59.4575994091362
R_000035,N_0004,N_0034,1153.67,air,21.349748305022306,102.68015739242264,22.869251384755227
R_000036,N_0009,N_0043,1339.88,air,18.219875995404966,241.7411637711235,30.03187758139275
R_000037,N_0008,N_0049,2497.35,air,54.45108170749806,280.9967759115768,30.990526518207503
R_000038,N_0007,N_0047,3370.72,air,44.81484890453953,156.50833715693543,91.69243357136916
R_000039,N_0044,N_0003,1446.47,truck,21.16978744965632,266.7501445838519,44.0188831110029
R_000040,N_0038,N_0026,5909.1,truck,111.05221042392202,245.5033300197221,32.831395648582486
R_000041,N_0049,N_0027,1014.71,truck,14.571066469364679,395.23768389885726,84.05113166890239
R_000042,N_0038,N_0000,1533.51,truck,30.97982326397677,230.1003017924112,52.994340179220494
R_000043,N_0024,N_0032,3096.75,truck,39.43455795744982,55.46951361041735,97.28909440368751
R_000044,N_0046,N_0020,3274.77,truck,42.53732425540807,463.60207187539675,32.7691151190317
R_000045,N_0018,N_0019,4696.27,truck,100.67326090517803,147.56409796392106,36.50445521554869
R_000046,N_0000,N_0002,659.82,air,15.77850159850841,176.43343531650365,95.53703356689029
R_000047,N_0007,N_0037,1732.79,truck,26.738339482535267,174.8215323415097,26.930904375138518
R_000048,N_0025,N_0007,2240.22,truck,35.364728148485945,84.98058663424318,97.69553268995499
R_000049,N_0026,N_0016,469.01,truck,8.308737030120243,321.25184691048435,34.38618782636169
R_000050,N_0012,N_0045,1231.01,truck,15.859119284022063,237.48757598231563,62.30463590627436
R_000051,N_0024,N_0001,837.87,truck,11.161649538163866,298.2145426448315,24.835083502330086
R_000052,N_0032,N_0000,1758.34,truck,22.14218452448026,219.53253647207333,77.46204699784649
R_000053,N_0024,N_0021,471.5,rail,7.512281158979906,78.5803233155006,13.313968087239225
R_000054,N_0000,N_0020,1646.05,truck,22.06827787103133,415.8054541085349,99.97459059575175
R_000055,N_0037,N_0002,831.64,truck,11.753017682323641,475.1445784470926,86.46826516096704
R_000056,N_0016,N_0020,5547.64,truck,122.82671620838791,479.32296226642507,64.5557171005792
R_000057,N_0000,N_0048,4534.31,rail,108.27980421156225,170.90261691138832,11.996626782727146
R_000058,N_0033,N_0002,4487.95,truck,60.57655515845843,298.3580774485185,60.484417438184764
R_000059,N_0029,N_0016,3660.57,truck,88.95391060690176,389.81176505312857,65.82785962181183
R_000060,N_0001,N_0010,2355.58,truck,51.82230496207071,56.545099550546865,41.55288029259373
R_000061,N_0033,N_0017,4842.29,truck,84.21519433363336,456.8714125221868,41.34299203209703
R_000062,N_0037,N_0032,2303.77,rail,41.24066879160773,329.93901510254307,87.61273378720706
R_000063,N_0004,N_0028,4273.96,truck,55.4602218141381,271.4523318857922,33.24199494690625
R_000064,N_0023,N_0004,5568.82,maritime,93.27267698333246,197.9382246293787,67.00607688850532
R_000065,N_0047,N_0010,4733.79,truck,104.83378471697023,107.6206275309976,23.67124241610649
R_000066,N_0015,N_0007,2134.38,truck,31.452645230271607,235.24754646088766,88.68858443689754
R_000067,N_0026,N_0028,3775.67,maritime,58.92364625786804,150.73207965784425,83.96115731600042
R_000068,N_0017,N_0027,1247.09,truck,30.21619323823916,296.9218891433339,58.09811533592707
R_000069,N_0011,N_0025,3358.56,air,74.38678649371317,198.54478098956994,38.94244882120261
R_000070,N_0025,N_0046,2801.92,truck,64.7537738361134,443.1103808480498,92.87851604786319
R_000071,N_0016,N_0025,5379.54,air,124.00780095773034,318.77513701494377,98.76312962801336
R_000072,N_0046,N_0021,3820.47,truck,54.269346413800754,289.0695892880903,74.84644552523184
R_000073,N_0025,N_0013,2146.0,truck,47.34736631377463,359.224477431499,85.99966053702659
R_000074,N_0042,N_0046,1860.46,truck,24.90953744965734,209.36600185690645,45.74474492536743
R_000075,N_0024,N_0036,1409.64,truck,22.533147183860738,428.319493645069,18.02838958408506
R_000076,N_0043,N_0024,1322.39,air,20.7454337516001,355.59604361502033,81.02541147466044
R_000077,N_0044,N_0017,1182.84,truck,19.238074537091357,314.0785031093956,77.0895526765897
R_000078,N_0048,N_0043,4612.34,truck,89.81983192220822,213.3870333793858,68.13255171984412
R_000079,N_0033,N_0044,4053.24,truck,52.40287551570302,53.39046341033363,30.27995179412754
R_000080,N_0005,N_0047,2207.0,truck,46.49977409283089,178.2928259122312,25.603623576527934
R_000081,N_0008,N_0002,2542.58,truck,45.06843797367913,492.0703776088729,20.08350119512471
R_000082,N_0001,N_0019,5593.39,maritime,74.9580816464307,417.68243192717597,33.211254434044584
R_000083,N_0037,N_0001,1635.2,truck,26.011486787786676,175.99059214712787,79.25436398727432
R_000084,N_0005,N_0025,2617.37,truck,45.90464850326667,278.4246704080048,31.816875917357223
R_000085,N_0046,N_0000,1952.6,truck,37.88130703812488,311.5571996401755,23.89264437467821
R_000086,N_0035,N_0012,3182.8,truck,75.64955738092664,201.47192518726425,22.09732092450768
R_000087,N_0022,N_0009,2030.19,maritime,38.382217422141295,414.4435006345857,32.917658928738746
R_000088,N_0036,N_0008,2053.97,rail,32.1810304772994,262.20928484757127,47.06568227325417
R_000089,N_0029,N_0030,1658.43,air,22.648522809043282,484.26210979993067,21.186750113699027
R_000090,N_0010,N_0008,2413.08,truck,43.73969586045176,466.90224061537003,74.94368956761494
R_000091,N_0028,N_0007,405.26,rail,5.787834995017071,409.79170891378203,84.26194090235175
R_000092,N_0036,N_0004,4568.79,truck,69.91232687234627,458.5397587081322,38.457692406684515
R_000093,N_0041,N_0024,5916.23,truck,101.86712964263586,371.2021046848967,90.97007007629558
R_000094,N_0037,N_0032,2303.77,rail,38.32672978868505,154.4957128160678,90.96171159471116
R_000095,N_0001,N_0013,791.75,truck,16.105265202251847,294.282189776034,48.83753288227984
R_000096,N_0002,N_0006,2647.93,rail,39.08464207813827,125.02884199702243,89.07662038360944
R_000097,N_0032,N_0029,2235.78,air,31.250456989361282,118.25369587973803,38.05498610159934
R_000098,N_0036,N_0026,4207.19,rail,101.76724148332633,306.45035819209244,78.62128171666215
R_000099,N_0009,N_0032,905.03,truck,14.725683328643994,220.46970450061207,51.13001973535105
R_000100,N_0014,N_0028,3316.38,truck,55.78032557336788,234.02982968847195,79.46937825384205
R_000101,N_0026,N_0030,3833.61,truck,61.21992255931542,372.28058362982847,63.91264282995938
R_000102,N_0019,N_0010,5854.82,maritime,109.02637602329803,152.30794236349416,48.12371761784346
R_000103,N_0025,N_0045,1684.69,truck,22.029515503382623,112.60228736437784,19.071514271429784
R_000104,N_0032,N_0046,361.28,rail,5.670012235328322,95.99569890133982,92.68754700346719
R_000105,N_0004,N_0036,4568.79,rail,99.10281429467977,309.3297620750659,64.60435417445703
R_000106,N_0028,N_0013,1957.62,air,25.416067699618388,252.87771713185944,20.19142412566797
R_000107,N_0020,N_0025,879.57,rail,19.551946049584636,464.37884717781753,88.29067258559155
R_000108,N_0039,N_0014,3359.32,truck,79.62276165985088,200.8387587406554,82.25681037382103
R_000109,N_0025,N_0040,1435.86,truck,25.377411820861205,438.58316327583066,93.06642086186363
R_000110,N_0006,N_0017,1701.66,truck,22.174855984016112,314.18070086145525,12.956200321909451
R_000111,N_0023,N_0024,461.71,truck,8.134869327021319,461.68065548064504,42.61545092049698
R_000112,N_0042,N_0021,4180.47,truck,86.18248223709814,281.82815708306566,97.79871841144806
R_000113,N_0040,N_0048,3919.22,truck,52.65979737726579,290.78137352014636,26.601658427697046
R_000114,N_0006,N_0000,2851.67,truck,51.02034693624136,242.05500740153724,81.98038198668425
R_000115,N_0031,N_0029,683.12,truck,16.47586434714742,262.43012529949965,60.83570199363548
R_000116,N_0017,N_0000,1315.03,rail,22.621607583180033,285.97562119741104,49.668647224440534
R_000117,N_0049,N_0029,2430.08,truck,52.58810877959337,131.867658722872,87.56070589121656
R_000118,N_0038,N_0002,873.69,truck,17.1884978854895,339.7997944575571,46.78607539882868
R_000119,N_0022,N_0027,1293.07,rail,17.314929937773275,233.59302291418012,59.655033573340575
R_000120,N_0002,N_0023,2123.63,truck,35.264357125436746,317.77204086518924,40.53441213065719
R_000121,N_0036,N_0002,1009.84,air,16.21742396758378,374.36589333972796,82.47834706221145
R_000122,N_0023,N_0013,686.06,truck,9.492441769633144,483.1921933496936,94.9968753019546
R_000123,N_0020,N_0013,1267.56,truck,16.710683521545025,55.850865579831215,17.695767776902127
R_000124,N_0022,N_0020,1297.22,truck,27.45004835335855,312.3687024363615,47.92820955332481
R_000125,N_0001,N_0000,2535.14,rail,47.233386082124305,166.7405450440816,44.17231673505402
R_000126,N_0022,N_0011,3184.0,rail,59.17368812064149,398.2255354406031,42.64821051993509
R_000127,N_0043,N_0034,3233.07,air,45.83043137615746,113.05092909490365,88.16211783081215
R_000128,N_0045,N_0022,1588.36,rail,27.86172671267195,60.11118874405283,34.180962344645145
R_000129,N_0039,N_0001,1235.0,truck,24.54514638647724,112.71023333277085,85.14372131193691
R_000130,N_0003,N_0025,2591.26,truck,55.28936806943736,172.53829693371603,11.655160889272006
R_000131,N_0017,N_0020,368.57,rail,6.1506479876551055,80.22892996206954,46.472327922491985
R_000132,N_0037,N_0011,2944.74,truck,72.81772399884042,111.59853353096327,91.00167776632946
R_000133,N_0005,N_0026,3045.08,truck,47.56400739665387,349.26650354581494,25.78341507611046
R_000134,N_0044,N_0016,4458.34,truck,80.58369053779708,283.5129673772769,14.226937009754954
R_000135,N_0042,N_0000,3310.86,truck,51.63051668404978,160.40709935659441,45.036605263777886
R_000136,N_0039,N_0010,2172.39,truck,31.59302732020046,183.70477203042876,60.976417626720746
R_000137,N_0033,N_0046,1879.85,maritime,41.406247230069404,267.68972386958575,34.29201001529754
R_000138,N_0046,N_0019,2966.32,truck,40.26972020941496,430.8835321915508,95.97126814511311
R_000139,N_0042,N_0033,1704.05,truck,28.897153414124094,204.97267941990495,41.63861450207969
R_000140,N_0000,N_0024,1954.11,rail,30.565758121835035,256.856680742509,16.83400693326599
R_000141,N_0049,N_0036,559.61,truck,7.1099803024688875,52.36421835127321,19.27843714123704
R_000142,N_0036,N_0043,1212.01,rail,15.442795279214305,405.5061014563352,72.15042092010765
R_000143,N_0048,N_0046,2585.39,truck,33.00765574031555,391.27658627555667,67.50544468008357
R_000144,N_0016,N_0022,5130.44,rail,78.34011758414846,491.2595600809947,91.30274313724225
R_000145,N_0011,N_0014,1494.37,truck,35.52625231679035,351.46285904751767,13.974889393909017
R_000146,N_0015,N_0006,3826.31,maritime,61.484421052942466,262.9445531366,38.156937085502875
R_000147,N_0014,N_0006,4868.26,truck,63.24400465564482,486.9762103244155,94.98398402020905
R_000148,N_0017,N_0030,1352.44,air,18.330265649584216,193.59521295946504,84.60239267356096
R_000149,N_0016,N_0013,6085.32,truck,123.68446109463702,104.25509859977547,16.925788146628825
