route_id,origin_node,destination_node,distance_km,transport_mode,travel_time_hours,cost_per_ton,capacity_tons
R_000108,N_0059,N_0310,3319.89,truck,71.49643182589644,365.15654998995626,78.29813209761546
R_000109,N_0269,N_0078,2943.73,truck,40.55562589314288,471.2733686979484,56.2166080067593
R_000110,N_0464,N_0185,5589.04,truck,100.22018746557045,431.69140784880295,54.368443941228016
R_000111,N_0076,N_0465,2591.12,truck,35.076081964830465,424.37369375962345,46.31679931961901
R_000112,N_0416,N_0415,2518.69,truck,40.03576803024282,157.25174478259862,81.45595762440315
R_000113,N_0100,N_0033,651.46,truck,14.714735437737037,157.4803221816231,95.43530545803853
R_000114,N_0346,N_0399,1545.63,truck,26.454070195465782,188.1894845121119,13.164332524407474
R_000115,N_0271,N_0226,874.73,truck,14.092946533336951,210.4515145295999,50.25724806273406
R_000116,N_0177,N_0426,3156.77,truck,62.72266921912444,159.56016983004204,51.19881514337207
R_000117,N_0403,N_0152,1762.82,truck,25.782873796067175,59.517420507237325,47.703968018555145
R_000118,N_0453,N_0102,2442.58,truck,39.05032049907795,142.24065477165985,76.7795852013555
R_000119,N_0462,N_0236,178.84,air,3.73144074099273,443.47911426874884,41.727631717046556
R_000120,N_0121,N_0030,5523.03,truck,72.44601921124608,106.98670648326846,26.066781034533882
R_000121,N_0231,N_0419,5634.33,truck,117.77639954294801,474.69487199540646,97.88406950330985
R_000122,N_0024,N_0186,4771.5,air,77.21742849167595,171.38410964319516,73.21588489725387
R_000123,N_0226,N_0319,3094.13,truck,44.748045562839756,287.6306364194355,28.18728424778687
R_000124,N_0347,N_0354,3469.14,truck,47.20790493905252,439.38255164046103,64.25617423560728
R_000125,N_0477,N_0086,1153.03,truck,18.150844682633338,350.13456656923177,28.0641558622413
R_000126,N_0028,N_0113,1566.4,truck,29.81407772167648,329.25058116055635,67.45150586176577
R_000127,N_0213,N_0305,1190.35,truck,16.090503992470023,289.78120952746696,52.41896146945615
R_000128,N_0193,N_0122,2758.38,rail,61.680888211413325,390.4426252518083,18.572404057558252
R_000129,N_0397,N_0117,1067.59,truck,13.387807194824164,128.6977712876882,70.53799091741111
R_000130,N_0322,N_0180,2193.0,rail,36.41998443933256,355.98726954021936,28.258585832281113
R_000131,N_0393,N_0170,4755.84,maritime,71.38111425944936,272.06599913279496,93.08565897573384
R_000132,N_0479,N_0305,2115.9,rail,28.006634381796808,77.75356262943086,50.505775337418235
R_000133,N_0120,N_0370,5010.78,truck,75.94194297419448,186.18043231793976,51.398350271029074
R_000134,N_0240,N_0336,822.49,rail,13.599876558824956,287.1534310616902,60.543505694097476
R_000135,N_0099,N_0011,682.55,truck,12.938616022012193,317.0733871198331,28.91059983461931
R_000136,N_0134,N_0221,1043.72,maritime,25.53165524573084,411.21383240120974,80.92316346175198
R_000137,N_0370,N_0343,3825.54,truck,83.48127581115787,363.84422775673664,67.85259319775562
R_000138,N_0289,N_0167,1057.15,air,15.620455584881661,120.13319144814956,31.90983550888696
R_000139,N_0043,N_0331,1910.79,truck,44.53968242093649,366.4760243190127,46.22737199411279
R_000140,N_0161,N_0394,2187.01,truck,50.14140205925304,476.53545526414734,33.27015372762213
R_000141,N_0209,N_0205,2029.79,truck,48.27210623979817,273.4319400037722,21.0986641967763
R_000142,N_0455,N_0387,4107.82,truck,57.927051268585565,411.426730234729,23.80715941501792
R_000143,N_0102,N_0062,2539.8,truck,55.14548172193943,409.3040772730357,73.65054955018809
R_000144,N_0091,N_0422,1852.38,truck,41.87846246324757,332.6929686918698,20.92347320937577
R_000145,N_0131,N_0489,4355.07,rail,78.31523006866806,310.3537695257095,92.02076345947678
R_000146,N_0322,N_0363,2558.53,truck,46.393801458673025,429.4151892633854,67.97917143906561
R_000147,N_0394,N_0359,2522.54,air,33.29687308052853,463.90665730074636,18.53642739278405
R_000148,N_0361,N_0402,1879.58,rail,26.745311707696576,323.02229088650176,25.010860166530676
R_000149,N_0233,N_0280,4004.42,rail,92.17116753495948,258.7144211034693,25.65796595696232
R_000150,N_0335,N_0026,673.46,truck,12.023198596603212,297.4446145202947,65.76243335443782
R_000151,N_0212,N_0122,5528.71,rail,113.71607632445168,104.21682009731057,86.6383454708133
R_000152,N_0258,N_0356,3262.17,maritime,44.261885165368696,275.39447265031964,98.32792824298227
R_000153,N_0106,N_0250,656.61,truck,10.020115860654029,207.50309081293042,93.55352967827126
R_000154,N_0257,N_0348,1947.3,truck,30.60129170617995,343.72765569975087,33.0099600998633
R_000155,N_0443,N_0352,4886.37,rail,102.23014378884587,422.09053122801294,60.63898806124681
R_000156,N_0154,N_0256,5662.03,rail,117.22526389438235,305.9657313952428,88.09508375245831
R_000157,N_0381,N_0263,4098.03,maritime,70.54797795780317,114.25353650054811,45.04912120699059
R_000158,N_0198,N_0462,1535.29,truck,20.54615044972226,446.5628067568504,41.516787189876496
R_000159,N_0438,N_0429,4499.46,rail,85.7686275850995,402.31562641590756,49.83893634343898
R_000160,N_0234,N_0162,4631.56,rail,83.76162300033592,249.40730539531154,43.85714218926599
R_000161,N_0295,N_0033,2984.14,truck,41.244757242489094,212.79574036515464,57.182924848396304
R_000162,N_0307,N_0373,1940.21,truck,37.968225161411986,470.03590716055464,75.11811159979797
R_000163,N_0404,N_0185,3577.19,truck,86.88416059363853,328.1463345027636,55.855798590178175
R_000164,N_0064,N_0275,1890.52,truck,43.70250960492046,137.00265512542347,95.56702418914045
R_000165,N_0194,N_0394,2041.59,truck,48.484268358933,66.90480329479126,74.54633023420818
R_000166,N_0117,N_0163,528.0,truck,10.618330168602618,385.137829233465,25.14129211976427
R_000167,N_0055,N_0117,828.78,truck,16.108073833303365,161.35834155491585,68.07138800979985
R_000168,N_0414,N_0357,2105.5,rail,37.12863638238806,82.88829096176761,34.62997464293119
R_000169,N_0330,N_0439,2689.44,truck,39.325314600046354,53.311023331436544,56.63851589642688
R_000170,N_0127,N_0054,1127.28,rail,19.47911176004389,251.37511151469275,95.95206276505017
R_000171,N_0353,N_0492,442.25,truck,9.14457610192501,431.81699447018286,91.54171639399269
R_000172,N_0129,N_0140,1840.74,truck,36.61233216618027,410.36120959033605,66.89101856041208
R_000173,N_0231,N_0462,6324.08,truck,82.51946479289157,326.95313917298273,27.342198522367116
R_000174,N_0223,N_0367,5219.38,truck,85.52046528923078,373.14578208021015,62.33085531357618
R_000175,N_0228,N_0239,879.5,truck,19.8758157470845,128.15223662945294,72.11539635438989
R_000176,N_0370,N_0098,1734.07,air,25.017259681887793,278.7599694040665,99.26486132172673
R_000177,N_0166,N_0036,707.71,rail,12.400385289087792,341.9308124940804,75.45416234071907
R_000178,N_0288,N_0493,2354.04,truck,40.785253599988934,302.64727006990597,86.4139383260737
R_000179,N_0135,N_0406,2364.1,air,41.03268149619142,296.95093666835527,81.6657114648521
R_000180,N_0113,N_0019,866.29,maritime,13.043954770258544,285.2192543304205,12.123277100271627
R_000181,N_0037,N_0180,1568.86,truck,22.436502131578965,143.7249538190956,28.469807856466463
R_000182,N_0400,N_0078,3257.71,truck,57.161022950354734,223.49862567125118,92.3874581320033
R_000183,N_0401,N_0462,4247.76,truck,53.407505567336386,259.3748890741655,15.24140477382477
R_000184,N_0229,N_0181,2156.08,truck,31.15494542005995,224.26072169156373,80.596509904756
R_000185,N_0381,N_0345,304.61,truck,4.3898500255428266,163.4647801275246,54.17292711412385
R_000186,N_0091,N_0069,172.69,truck,2.780417512660178,101.63388125218636,21.352389221453684
R_000187,N_0463,N_0437,4807.49,truck,117.71086122223512,375.27764175509554,12.923793702114846
R_000188,N_0038,N_0292,1428.9,truck,18.144178865374133,267.89591270643876,15.724129274001763
R_000189,N_0053,N_0427,2696.33,rail,33.757261969935485,243.65442816008263,38.826886824706826
R_000190,N_0045,N_0311,1451.91,truck,22.46939816211269,232.57149088142648,13.697412845999976
R_000191,N_0417,N_0112,4526.88,truck,67.12089644025387,476.95572396136316,34.1242468640774
R_000192,N_0339,N_0401,1677.0,air,30.904185693237107,167.6287924521777,95.19387155005049
R_000193,N_0190,N_0470,1037.99,truck,17.90770286219782,408.4032962920142,59.23566918265979
R_000194,N_0174,N_0289,2085.27,rail,32.14019270034964,293.0356948649881,77.46528559489961
R_000195,N_0039,N_0274,807.53,truck,14.846520790633198,232.6154414901222,97.33946939956877
R_000196,N_0271,N_0199,1095.23,truck,18.34684059530111,426.5283587647036,24.730809735675507
R_000197,N_0368,N_0395,1061.37,truck,15.553550372572683,157.19424596402726,44.980727560385546
R_000198,N_0276,N_0292,2647.33,air,46.89420270062477,115.35125896186207,57.18834445061089
R_000199,N_0092,N_0093,1956.34,truck,24.659055141908198,428.4982890224915,13.236918059207152
R_000200,N_0034,N_0446,588.21,truck,9.428806597181012,175.70533591905195,41.39833749447614
R_000201,N_0228,N_0422,2025.18,truck,27.015170003936966,63.706013631723565,18.178888453268353
R_000202,N_0476,N_0127,4737.16,truck,67.78070594488761,144.2379518698344,58.33751100310931
R_000203,N_0033,N_0358,3519.78,truck,59.79106739819903,481.9027038969717,70.85416001081008
R_000204,N_0292,N_0080,1848.76,rail,26.632057872388962,86.0082213909557,42.35181596685492
R_000205,N_0228,N_0449,1861.42,truck,41.717015528519134,196.74772548745705,29.839409640335255
R_000206,N_0102,N_0466,1718.44,truck,22.75154079201955,256.97387808228325,64.62758046468389
R_000207,N_0185,N_0325,436.53,rail,5.547197658736963,170.86951981156886,54.53433564404917
R_000208,N_0152,N_0224,2657.2,truck,44.20467169668841,114.99641786978492,49.785959180626755
R_000209,N_0480,N_0448,2181.55,truck,34.395097450813566,53.82301037324428,78.49053846545998
R_000210,N_0205,N_0286,1996.86,truck,47.41162995654388,389.71964290327264,95.96576444303192
R_000211,N_0308,N_0144,5948.39,truck,125.61931200917243,309.6212555051778,23.935725518270946
R_000212,N_0163,N_0005,2936.27,truck,47.05210961865877,223.90815394757087,47.82246416267877
R_000213,N_0438,N_0166,4450.91,truck,103.1727657234415,446.5661304933552,17.00910901821617
R_000214,N_0143,N_0237,3472.95,air,68.32832473181482,216.72114667678142,61.20292652602446
R_000215,N_0472,N_0274,2693.04,air,38.70274752963083,88.97889238461231,70.22387399813657
R_000216,N_0045,N_0112,4831.42,truck,115.12711039929938,135.9779627058612,81.1462246780283
R_000217,N_0383,N_0333,1594.15,truck,28.79564088874552,434.4797809965561,77.40991156644613
R_000218,N_0047,N_0190,1053.4,truck,21.03442638738195,464.34040297463014,62.34299540647798
R_000219,N_0176,N_0340,1469.18,truck,26.887885815937047,413.19815914378074,57.09576243702248
R_000220,N_0201,N_0329,1851.67,truck,30.120948474910005,471.4565981318776,37.751690950857885
R_000221,N_0022,N_0154,1860.1,rail,37.26719325530826,66.35333674230911,19.166253862814447
R_000222,N_0021,N_0360,2016.66,truck,36.76628661154829,275.7646247028912,75.29213516051465
R_000223,N_0175,N_0357,5760.72,truck,96.97704907789493,293.37217878719287,83.6524577255695
R_000224,N_0035,N_0441,5027.55,rail,74.24552513707201,300.1418663895317,72.95750833623147
R_000225,N_0138,N_0291,2177.61,truck,32.68189276610938,286.10253800853,67.54373204884979
R_000226,N_0151,N_0200,3734.94,air,58.822752566297574,88.43111793089322,50.48235916339858
R_000227,N_0229,N_0270,3818.16,rail,63.866115296851916,452.6364068740855,34.09015934748678
R_000228,N_0270,N_0108,1312.67,air,17.30600678001052,358.5707459711064,87.30824924099981
R_000229,N_0070,N_0398,1765.99,air,33.43102269752667,130.24918059269734,31.54328527078417
R_000230,N_0481,N_0042,2412.98,truck,45.68071687574748,110.74031873223895,36.65590890030987
R_000231,N_0289,N_0375,584.9,truck,10.857861457191197,385.90345798570127,90.41589742539861
R_000232,N_0087,N_0323,809.88,truck,11.606638934023813,118.39108211332304,21.728618928216182
R_000233,N_0352,N_0279,4832.85,rail,96.9401526253536,78.46403400440582,21.853858168571957
R_000234,N_0460,N_0207,1095.48,truck,21.853599666895697,299.8831213976816,57.48216601828153
R_000235,N_0237,N_0320,1473.42,truck,19.757209676289094,189.21585293600577,72.47184885786132
R_000236,N_0185,N_0053,2908.58,truck,53.794521560747086,294.5679928623565,16.546263559947686
R_000237,N_0186,N_0489,3440.34,truck,51.28590276103992,411.4454554598419,60.56892606173618
R_000238,N_0415,N_0025,644.34,truck,11.883603609585935,413.9863425651044,36.523123289697516
R_000239,N_0157,N_0375,1750.02,rail,31.727282612064197,186.24542342784127,51.34114091555404
R_000240,N_0048,N_0128,1385.63,air,22.419925458911813,347.6597923956433,91.29462600150228
R_000241,N_0451,N_0392,2025.86,truck,29.63689084521418,420.6850078605348,87.13261254975201
R_000242,N_0200,N_0133,1612.83,truck,28.043642625648417,153.8305655931742,36.207680949696176
R_000243,N_0384,N_0370,3043.93,truck,41.63872984992656,242.45108862087608,63.64575379905356
R_000244,N_0217,N_0213,847.06,truck,19.433248302163936,482.6946752964993,82.65354843936254
R_000245,N_0019,N_0187,5198.26,truck,67.21470871376724,205.06846807713728,24.488598851863728
R_000246,N_0131,N_0076,3521.76,air,87.70799757287665,157.15617946429944,94.46028763693668
R_000247,N_0032,N_0057,2279.31,truck,36.2904168359919,437.82972048267345,52.93988359245335
R_000248,N_0320,N_0041,3234.95,truck,75.2961867065863,496.7744592568889,46.71048131021714
R_000249,N_0104,N_0405,3243.22,truck,51.07929324488216,128.39480378212593,96.66024707602338
R_000250,N_0474,N_0104,1325.42,truck,17.301569569376287,259.34244490475197,15.686945134706459
R_000251,N_0224,N_0306,3666.88,truck,86.1172572961032,487.6351230351479,58.96269687651181
R_000252,N_0441,N_0013,954.21,truck,14.810195055581831,168.93488874818973,35.851721317735674
R_000253,N_0084,N_0027,1555.71,rail,37.045392218831175,321.5318954991107,82.61003282556825
R_000254,N_0229,N_0425,5368.28,truck,102.23642132586797,314.66466802831917,22.445485606427294
R_000255,N_0256,N_0294,6136.78,truck,95.95411497061778,173.48527445016882,46.00266723876622
R_000256,N_0342,N_0104,2961.38,air,39.76331452773394,303.9275757800444,46.92635226495519
R_000257,N_0265,N_0181,2310.75,truck,52.20611958393708,359.760931211146,33.381497455404435
R_000258,N_0027,N_0222,509.25,maritime,10.717277727069767,116.62689176997334,18.881670498392854
R_000259,N_0397,N_0138,1670.56,truck,30.591227163280326,290.9360009801605,80.95595778504213
R_000260,N_0080,N_0494,933.39,maritime,12.791291736377756,304.178646522842,26.16912692531614
R_000261,N_0197,N_0029,4035.71,truck,60.54069801266156,413.3913149290969,55.78155556156711
R_000262,N_0384,N_0131,4196.4,truck,54.19603464018273,318.9259359196072,82.84847396165334
R_000263,N_0459,N_0457,6172.04,air,87.16445375790636,386.4652313058903,31.069239847357654
R_000264,N_0349,N_0193,3358.03,truck,74.66046997269969,482.9881443250961,36.09322863697257
R_000265,N_0305,N_0396,3894.06,truck,73.5731783919942,470.8213575694795,42.69903148776016
R_000266,N_0146,N_0494,2323.81,truck,34.778231345098845,179.97773651488106,62.70437510555565
R_000267,N_0337,N_0312,5444.53,rail,77.99100064463074,281.50359548069275,39.78927528430627
R_000268,N_0158,N_0041,1292.59,truck,21.435817120052985,230.56366244167762,86.95705473727193
R_000269,N_0110,N_0367,1187.8,truck,17.572884325039105,321.09849943764925,19.652215014626147
R_000270,N_0476,N_0330,916.68,rail,11.504147430483837,333.1160752866436,43.3263759797186
R_000271,N_0055,N_0277,2008.0,air,27.66498434500581,155.2652693507232,28.05688811319161
R_000272,N_0046,N_0012,1855.07,truck,35.49965633146109,118.53061118044486,33.75779677388469
R_000273,N_0168,N_0460,2052.92,rail,38.40657832957704,197.87195276592922,35.64219272971923
R_000274,N_0111,N_0449,1553.62,truck,26.14418883979784,366.87900028761044,12.681145362935997
R_000275,N_0192,N_0488,3649.48,truck,59.41230557189665,434.50478743343155,10.439601941822675
R_000276,N_0269,N_0037,1674.97,truck,22.733245755281434,267.28464424232607,69.34216485509596
R_000277,N_0168,N_0450,1515.98,truck,20.654824330631275,390.14887080551733,53.506201287070375
R_000278,N_0030,N_0313,1255.45,truck,17.421968998281518,288.22577960639006,53.343022619742634
R_000279,N_0252,N_0018,2820.09,air,43.28285748081361,393.2815560559156,78.87434717052612
R_000280,N_0341,N_0464,3738.96,truck,51.89650121427048,219.73045630290957,91.30024058704346
R_000281,N_0459,N_0164,5861.33,truck,76.04205659875872,341.8047113816457,44.163942080349905
R_000282,N_0435,N_0135,4366.48,truck,71.29170469105519,94.4930041981931,83.09616285634763
R_000283,N_0047,N_0239,1050.0,truck,14.185240149978391,445.0312899574539,59.44857510596644
R_000284,N_0380,N_0072,1267.83,truck,24.7277282597578,374.89241612824014,87.56876341142274
R_000285,N_0105,N_0332,5134.53,truck,110.76072021815354,74.05642067216817,50.11226112220718
R_000286,N_0076,N_0441,1837.19,truck,33.21682547668355,390.73510385688627,37.50836471525651
R_000287,N_0200,N_0224,577.51,truck,14.369942843151783,82.57522921893965,36.13313912374185
R_000288,N_0151,N_0157,1982.58,truck,28.96991285643074,488.0149547685293,81.15107974220396
R_000289,N_0208,N_0223,2349.73,air,53.739670381241396,260.6638738418311,89.87877169537724
R_000290,N_0333,N_0463,2807.59,truck,54.292265708920134,218.79473239325748,55.80476029083576
R_000291,N_0245,N_0288,78.97,maritime,1.0212955945255153,441.80216069644433,47.964685197038804
R_000292,N_0278,N_0205,1864.11,air,25.184864249776165,236.44715630909346,20.114744439003463
R_000293,N_0233,N_0045,5008.5,truck,76.22687253704356,432.4291720686608,36.32635183069279
R_000294,N_0156,N_0222,1411.85,truck,26.076398286850687,109.61102930803463,70.50543872618368
R_000295,N_0149,N_0019,2110.41,rail,39.00390182996728,196.56599520996602,52.53182677394701
R_000296,N_0132,N_0054,4617.82,truck,63.96460390793878,216.0444256959904,86.915712320963
