route_id,origin_node,destination_node,distance_km,transport_mode,travel_time_hours,cost_per_ton,capacity_tons
R_000036,N_0095,N_0091,2119.21,truck,35.17615936907309,247.78025988480957,19.509821583556953
R_000037,N_0005,N_0031,3467.91,truck,53.530683806938406,342.590491579169,23.68223678157833
R_000038,N_0004,N_0082,4561.53,truck,94.10986498374986,268.0707141584891,77.88281899094767
R_000039,N_0030,N_0055,1601.39,truck,27.98979354849431,126.79914134749929,16.716683290337354
R_000040,N_0027,N_0061,3595.34,truck,76.31691030485246,361.2281250061937,65.62465068584675
R_000041,N_0003,N_0039,890.66,rail,13.785374575358988,187.81412935397526,66.15062526624746
R_000042,N_0037,N_0049,70.76,truck,0.9376912477857127,252.40309196959512,27.516026063868857
R_000043,N_0006,N_0026,2952.31,truck,40.386418725381326,380.1264712526309,79.23744042772059
R_000044,N_0054,N_0001,1710.98,truck,30.152973848213577,405.6519811370666,62.393340680197504
R_000045,N_0086,N_0057,1444.47,truck,22.30573691204215,195.5751777101632,85.08730293592907
R_000046,N_0084,N_0052,4262.14,rail,54.37577183162456,269.5343197668631,19.876257880975317
R_000047,N_0059,N_0010,4304.21,truck,58.3429749912475,94.13716135291007,53.94170233196004
R_000048,N_0067,N_0033,543.1,truck,7.814969719721125,264.20815821594493,43.82994566311924
R_000049,N_0051,N_0028,1648.71,truck,23.090978901973276,451.4381100231055,95.98012178535355
R_000050,N_0016,N_0008,546.46,air,7.552446248376551,84.38758674712315,35.14309425412448
R_000051,N_0057,N_0059,2802.56,rail,38.38846751589106,272.9534465574418,44.77140188634839
R_000052,N_0085,N_0071,527.96,truck,6.985901089677248,252.77884552839106,89.42134964104898
R_000053,N_0068,N_0031,2595.9,maritime,44.965455088633895,71.52386917734746,13.421966341370942
R_000054,N_0086,N_0042,1236.58,truck,17.154356503490835,97.41539027876269,13.20137803319935
R_000055,N_0019,N_0020,4386.66,truck,75.01407556038914,496.2147839916233,97.36749619036031
R_000056,N_0082,N_0006,2765.92,rail,51.03766177729637,235.45891861824722,59.4654439347032
R_000057,N_0095,N_0007,2762.89,truck,67.65514094643763,86.9772503643923,97.10740313605274
R_000058,N_0094,N_0007,4300.81,rail,66.17995232599567,221.87283784380315,28.51185359759996
R_000059,N_0048,N_0035,2346.69,truck,33.058749328568084,339.7569140935088,57.727191992424245
R_000060,N_0061,N_0009,1414.26,rail,27.348389840374434,490.9866482114828,64.16934306726898
R_000061,N_0052,N_0031,5671.31,rail,78.25655601712462,345.41537329917617,21.528617172958
R_000062,N_0014,N_0016,2903.08,air,59.265051590187234,217.475160726881,48.88691946497764
R_000063,N_0088,N_0021,3994.67,truck,51.789546347992314,354.1920240138599,54.64430548118979
R_000064,N_0020,N_0098,2262.28,truck,42.946324184804446,445.6708969990272,33.25884582626363
R_000065,N_0046,N_0017,135.83,truck,2.780884383272712,490.27877546026815,77.33727153810977
R_000066,N_0006,N_0022,2882.92,truck,61.212231770954304,295.26211350362223,98.62027655720574
R_000067,N_0021,N_0091,419.22,truck,8.997639636294059,109.27794805455287,75.3381918986766
R_000068,N_0026,N_0049,1882.08,truck,31.246103705102335,428.31636260504,75.95213902896255
R_000069,N_0042,N_0036,1384.22,truck,22.942520147406633,183.89680309346926,60.85197935731145
R_000070,N_0028,N_0029,3567.88,air,54.51167315763667,392.5046916694211,24.40644714591157
R_000071,N_0057,N_0015,2191.01,rail,31.449131009054526,446.6528508537596,35.011188752398105
R_000072,N_0098,N_0095,532.48,air,8.031077270349735,189.91801850339937,76.81132455152583
R_000073,N_0045,N_0090,1417.96,truck,26.154174993099595,402.70630301842874,59.8803862718815
R_000074,N_0085,N_0089,673.15,rail,9.18257627414405,54.964226418109604,77.45909360219994
R_000075,N_0052,N_0019,4513.33,truck,98.21081720080221,187.52189697059669,88.89856856453805
R_000076,N_0057,N_0003,2552.64,truck,38.83254007659632,401.17989926627354,29.548818792208948
R_000077,N_0025,N_0036,1424.45,truck,35.54455110712335,130.26766293829843,12.616424230955836
R_000078,N_0045,N_0003,2180.55,truck,39.28434737865307,231.04720610895018,88.6836223549214
R_000079,N_0092,N_0013,787.76,rail,17.836524851053234,151.44743995866224,73.2649096880809
R_000080,N_0023,N_0033,389.73,truck,6.081392245371458,60.319765070618914,38.98972038062669
R_000081,N_0062,N_0082,95.57,truck,1.7907344642744678,403.2036397001604,73.69128412668242
R_000082,N_0030,N_0099,2584.88,truck,44.87013158745358,116.35363701782778,39.53734782483804
R_000083,N_0054,N_0096,1703.34,truck,34.886925960732455,319.2013823286825,76.20968028152708
R_000084,N_0074,N_0056,3322.07,air,50.56227802359646,239.5616239823324,67.25596282374094
R_000085,N_0046,N_0090,4701.17,truck,59.02647094920582,386.24881448391693,76.59877480170506
R_000086,N_0089,N_0015,1032.02,truck,16.48020364628393,490.84102176524755,24.87646998731571
R_000087,N_0093,N_0069,2035.7,truck,39.1864167091959,473.30566030190323,33.336708297919635
R_000088,N_0045,N_0025,3855.19,air,52.32537122233761,133.74563803082478,82.23789788161393
R_000089,N_0073,N_0063,1018.55,truck,22.465117848083164,86.2706811907061,75.51453762763887
R_000090,N_0034,N_0000,4718.99,rail,117.15138346320768,75.7761129849305,30.27013320416408
R_000091,N_0059,N_0056,3993.92,rail,60.259930745664235,480.4765794875561,16.206221472077907
R_000092,N_0029,N_0085,2566.7,truck,51.458417696237866,457.8145612344665,32.45915798645555
R_000093,N_0079,N_0015,2849.7,rail,49.141613241680126,399.51975062983155,15.882954180794671
R_000094,N_0044,N_0099,2616.55,truck,61.55697346511089,457.8968540049849,22.532083400583566
R_000095,N_0067,N_0049,836.94,truck,15.529425365883952,454.9250055592726,11.964105709794055
R_000096,N_0074,N_0019,3233.37,truck,42.948153423503065,227.0515309536162,84.50815377899555
R_000097,N_0013,N_0056,1141.69,truck,14.418581524380171,115.23428257091767,75.26401547960033
R_000098,N_0036,N_0087,2888.12,truck,55.171589487814764,476.16619448242534,97.06205600094476
R_000099,N_0060,N_0040,994.47,truck,14.454472551495682,238.09547024171795,17.995622057880794
R_000100,N_0085,N_0032,684.71,truck,15.355485793714534,437.0628620072457,75.05328728876353
R_000101,N_0040,N_0038,5075.52,rail,82.20589466065714,86.77640558605022,51.247057737579084
R_000102,N_0064,N_0073,2740.75,truck,35.215450579910225,432.4889171662979,70.21201035961975
R_000103,N_0097,N_0015,4094.22,truck,61.996997081248836,295.4443412331075,15.604579529369705
R_000104,N_0039,N_0037,1256.28,rail,21.522933479605733,73.38045989942079,80.76503794456298
R_000105,N_0063,N_0031,4960.3,truck,106.47096801448231,198.5967791921739,78.10763551197715
R_000106,N_0085,N_0014,1194.18,truck,15.898371382274483,445.81183472818816,88.35205825414062
R_000107,N_0026,N_0039,1714.38,maritime,24.18687405357041,62.22533955150192,15.868413213444285
R_000108,N_0002,N_0071,3238.08,truck,58.208348384206744,409.25488470094774,43.47394011251784
R_000109,N_0022,N_0088,3430.67,truck,78.43974603461476,248.4824712128527,27.604834574006354
R_000110,N_0011,N_0073,3499.49,truck,64.48665018826883,390.8668481552378,34.879752152505645
R_000111,N_0071,N_0054,2656.46,truck,55.53535967120774,453.63106869059044,56.8171470926399
R_000112,N_0059,N_0083,1125.81,truck,24.137520914023632,326.06291238762935,42.67906629706094
R_000113,N_0026,N_0039,1714.38,truck,26.818787235782832,65.02262080387155,42.732381228052624
R_000114,N_0031,N_0047,931.55,truck,16.169068288295048,326.8841112814109,17.511767649044497
R_000115,N_0031,N_0008,5482.79,rail,91.0637346411325,485.2069768666267,47.59848813475897
R_000116,N_0020,N_0029,4740.84,truck,101.65149097621342,446.8674912370898,48.474071912855365
R_000117,N_0026,N_0068,1871.89,truck,30.638486128131408,373.70913006612136,90.1232247716022
R_000118,N_0004,N_0098,2489.99,truck,33.50046586710745,418.57858123774525,58.671437948698994
R_000119,N_0082,N_0059,3659.05,truck,62.17936270666926,419.73660396971223,51.33386774558925
R_000120,N_0084,N_0087,1079.49,truck,14.761268297837628,200.84362131689272,25.63854338221694
R_000121,N_0020,N_0027,654.17,rail,14.85894046413076,157.94335074017513,22.77747907848945
R_000122,N_0040,N_0050,752.39,truck,10.755602121889355,343.0164131967534,65.8835710730588
R_000123,N_0021,N_0016,4801.8,rail,81.59183075769381,490.5972221068195,67.07279244661632
R_000124,N_0083,N_0015,682.52,truck,12.976465839693617,51.717710355956214,71.3502534161458
R_000125,N_0069,N_0072,2358.77,truck,29.606899910518994,82.70189222450733,16.937021075631463
R_000126,N_0066,N_0003,1420.77,air,29.2211105193429,212.1700189686564,16.16548659642816
R_000127,N_0056,N_0052,4136.32,truck,53.34973137609812,442.04201701837343,78.94582988817723
R_000128,N_0098,N_0076,427.59,air,6.475657651815313,443.4020258622582,10.016955960092371
R_000129,N_0058,N_0090,4614.13,truck,83.61941303414702,152.0286723155798,44.34507458804801
R_000130,N_0061,N_0034,3544.43,truck,49.16385432748652,265.581528396508,11.620008005069348
R_000131,N_0039,N_0087,2579.9,truck,32.80245793343723,107.35428174029103,73.69194936975569
R_000132,N_0050,N_0002,6301.9,rail,87.28842905057857,58.102950020204524,96.65293213666233
R_000133,N_0062,N_0072,2343.1,truck,32.02018056780554,176.6845392867185,88.54784556095152
R_000134,N_0013,N_0037,804.04,truck,18.815053255792364,168.49210268894004,14.151120790216044
R_000135,N_0032,N_0051,2202.02,truck,34.441863164203106,183.75701346887774,36.99272003562862
R_000136,N_0093,N_0040,1632.4,truck,21.4462144417303,433.51874347603166,70.10242149037659
R_000137,N_0085,N_0040,3031.58,maritime,46.60593150115974,289.0924342556266,85.4336965196732
R_000138,N_0047,N_0029,1701.32,truck,33.549351136221425,405.12238096492916,61.60144110716962
R_000139,N_0020,N_0068,3796.09,truck,77.77426627489524,269.7685830423224,76.38091741835441
R_000140,N_0072,N_0060,1166.97,truck,15.613346682411485,79.10910208180921,96.0242035348677
R_000141,N_0007,N_0044,5779.84,truck,133.5197698960817,459.80446074581283,51.79899126029885
R_000142,N_0014,N_0018,1077.83,air,18.66858049789802,323.1903104234393,66.81767977827899
R_000143,N_0019,N_0028,3193.91,truck,47.6297657998922,109.26204731241734,31.07660021339371
R_000144,N_0075,N_0044,5352.1,maritime,105.96746060905612,172.20594413796795,52.56074195298144
R_000145,N_0000,N_0071,2312.94,truck,53.9937249771805,164.47621137883115,42.56677838846248
R_000146,N_0011,N_0005,3059.92,truck,67.10204069839732,174.5664385060876,97.43794218109456
R_000147,N_0092,N_0098,2804.25,truck,43.523160852045486,176.30744698218842,28.62933205945841
R_000148,N_0012,N_0060,3713.36,truck,92.12804033488085,148.580964095836,13.304922625073903
R_000149,N_0096,N_0089,1790.73,truck,31.120623659599083,148.32942545935865,45.711716237768485
R_000150,N_0053,N_0008,2982.73,rail,58.049544399626356,418.19300093671137,57.84395181439878
R_000151,N_0058,N_0038,2426.01,truck,58.9027724558386,353.9390933961901,14.036821122121179
R_000152,N_0010,N_0076,3190.44,air,68.45233700638282,225.44255882369484,75.68742779636305
R_000154,N_0060,N_0011,852.86,truck,16.4424523181124,373.29315341843085,95.86298148265365
R_000155,N_0068,N_0007,3804.63,air,94.91608483769348,372.90745612921745,84.66288011787253
R_000156,N_0048,N_0046,2735.39,air,54.41628197240992,349.38144589012484,82.0319391121066
R_000157,N_0035,N_0081,128.38,truck,2.0104861836300785,297.31264552496464,91.02891412668443
R_000158,N_0075,N_0014,2653.96,rail,46.96694910526025,340.74327875227834,68.18050811121462
R_000159,N_0050,N_0074,4948.02,truck,82.34873100080848,112.49209687843265,20.416384601083482
R_000160,N_0038,N_0027,1514.24,truck,23.11284975308866,383.44156262356034,57.69923706337769
R_000161,N_0002,N_0015,2031.59,maritime,27.906303875009115,362.69706815418164,57.92434294934319
R_000162,N_0064,N_0054,1887.84,truck,45.218302828053105,105.35148280568554,60.27781568053828
R_000163,N_0094,N_0024,773.81,rail,11.708074804952963,430.52196334545806,72.32435440023028
R_000164,N_0017,N_0035,1472.58,truck,28.865547087397832,187.8410744501957,81.0086643928714
R_000165,N_0059,N_0097,4878.55,truck,84.10580294658348,310.6698592192371,78.34159231773518
R_000166,N_0022,N_0074,3439.16,truck,62.70474141928604,320.48337506010483,73.50272763794422
R_000167,N_0032,N_0023,2492.44,truck,53.40056953822018,243.7382023079934,22.833472967371787
R_000168,N_0055,N_0064,2244.93,truck,48.61425428896616,61.4514919575879,68.12401476578358
R_000169,N_0091,N_0034,4858.7,truck,113.33974458238524,234.3330027028544,38.00957455570542
R_000170,N_0037,N_0063,3893.45,truck,71.32991491065596,148.05164941474555,98.92323695400327
R_000171,N_0064,N_0030,1265.19,truck,27.731985802031907,268.515364846729,12.478304788251894
R_000172,N_0058,N_0066,3825.44,maritime,69.09089412133305,67.54820565871022,12.786021182740917
R_000173,N_0063,N_0090,3907.14,truck,95.44947903286203,390.29612627757956,51.26707079937016
R_000174,N_0029,N_0041,2050.04,air,45.918104482050424,480.1634730298936,38.25700456396176
R_000175,N_0086,N_0005,628.56,truck,8.602348776463435,492.8059234447089,35.956489403687115
R_000176,N_0046,N_0016,295.78,truck,5.516743225365986,293.63342330641336,23.87305388606384
R_000177,N_0048,N_0012,1976.0,truck,28.03788630567718,425.1424828719135,49.639721528118166
R_000178,N_0041,N_0097,894.08,truck,18.71042208241617,75.9414119895612,40.8203180951242
R_000179,N_0020,N_0043,3036.92,rail,49.14664524141311,124.35892269917144,62.46859835481422
R_000180,N_0098,N_0012,1454.52,truck,24.422838029293487,230.8004602944459,99.44635500097283
R_000181,N_0081,N_0085,2562.95,truck,39.5356187235864,140.59044852009495,45.56239689378867
R_000182,N_0027,N_0004,1134.58,truck,18.382373156972555,152.4873812464443,96.76259624489623
R_000183,N_0097,N_0010,687.26,truck,11.780556967120699,67.09170348043406,77.12740347643108
R_000184,N_0091,N_0004,4994.66,rail,97.87555933379195,444.690761458185,94.96378844428581
R_000185,N_0016,N_0018,3015.07,truck,68.92083307693309,389.5795497193663,54.27379900951561
R_000186,N_0054,N_0099,1230.0,truck,25.556302399850974,392.8091861199637,44.78864561407251
R_000187,N_0074,N_0063,232.62,truck,3.6870712755143438,439.5097155310485,98.26654092250864
R_000188,N_0081,N_0091,4353.28,rail,61.67767424458271,308.088028155008,96.04424292507397
R_000189,N_0047,N_0072,2354.71,truck,58.68179702857706,338.0892402018307,36.859142112568904
R_000190,N_0071,N_0018,898.58,truck,17.885085896592454,63.85552234720153,97.43797381515299
R_000191,N_0060,N_0030,1303.5,rail,18.488289530686313,468.1658291032532,12.749451138404197
R_000192,N_0066,N_0053,1315.65,truck,20.14729740512588,340.01162470446513,83.78180244862548
R_000193,N_0040,N_0023,1722.79,rail,28.176374415139694,407.0273064374065,99.14914294931201
R_000194,N_0007,N_0025,1702.34,rail,32.87337071815427,56.44187495017699,76.40825667053771
R_000195,N_0024,N_0036,3624.95,rail,79.29631223711992,389.0425650156361,79.20305038968769
R_000196,N_0072,N_0000,806.83,rail,12.500473972066182,89.87212128635558,53.88650287004898
R_000197,N_0045,N_0077,886.23,truck,15.745575726904885,79.70442986310871,41.39384805725314
R_000198,N_0002,N_0013,5959.99,rail,76.50086355154482,82.54241386607237,95.96036865625312
R_000199,N_0015,N_0065,1840.83,truck,30.667815756943114,407.5319950208369,73.63778295400283
R_000200,N_0059,N_0065,2652.81,truck,47.274524012468,182.88072232157447,30.914589075044304
R_000201,N_0038,N_0066,4000.38,rail,51.839190055972075,232.2962125374049,91.54999019192473
R_000202,N_0092,N_0052,4695.47,rail,75.78328947156797,148.67328286574408,13.030226039248545
R_000203,N_0018,N_0052,3126.41,truck,44.419070486130714,134.52928364199835,74.78123080192175
R_000204,N_0031,N_0061,2667.57,truck,36.61369156899894,299.59580661579304,67.33817533728144
R_000205,N_0013,N_0049,740.0,rail,10.150686654862723,411.7813283986341,59.72508706671002
R_000206,N_0062,N_0003,2233.06,truck,31.44538836710718,172.13422120102146,54.70258805361519
R_000207,N_0077,N_0033,1579.83,truck,24.237128989391078,74.44941567030672,77.378071071358
R_000208,N_0078,N_0056,1021.45,truck,16.89884121140618,71.0833588374214,34.85526020388095
R_000209,N_0037,N_0080,4214.12,truck,57.27771344974116,51.7189651963624,32.214148228171204
R_000210,N_0063,N_0028,677.36,air,9.270196029253064,108.46846604106558,60.84859219077282
R_000211,N_0033,N_0043,1718.38,truck,22.524875629313645,474.3427175672191,48.01460699658753
R_000212,N_0069,N_0055,1831.48,maritime,42.03387903416594,359.15866992645925,54.44326364112358
R_000213,N_0032,N_0059,1511.94,truck,22.184135381484232,51.96347134263909,25.025777987247885
R_000214,N_0020,N_0012,1428.89,truck,27.94207430807475,108.32029303794887,70.849740827297
R_000215,N_0024,N_0093,604.86,truck,10.249116144895673,335.45288287004195,99.95196233940676
R_000216,N_0016,N_0047,5860.44,truck,78.52364687070133,264.1854789552452,19.987977212663328
R_000217,N_0077,N_0098,904.05,truck,21.476897364346847,395.40543283306323,47.485398871349105
R_000218,N_0012,N_0099,2421.84,air,49.95570614136595,345.80906697655786,52.50536237466835
R_000219,N_0055,N_0085,3649.33,truck,54.376293353248585,323.4884550137252,36.57713298146495
R_000220,N_0087,N_0007,3852.87,truck,55.401992227997795,192.0323046935075,68.03493436200824
R_000221,N_0020,N_0027,654.17,rail,13.63750705011411,450.5967511862785,35.866863681902174
R_000222,N_0098,N_0012,1454.52,truck,32.71498970946326,282.13785622054763,34.08334090551743
R_000223,N_0052,N_0073,1699.34,truck,30.805450794283118,201.8054960460917,11.739486782584093
R_000224,N_0099,N_0013,2671.98,truck,44.74589835785582,231.9303862646911,57.78439105708844
R_000225,N_0053,N_0023,2163.34,rail,28.803926075928395,68.7455682722071,45.78828216328325
R_000226,N_0064,N_0083,3952.68,truck,77.97725087511046,148.9124069704355,21.83664402247401
R_000227,N_0075,N_0026,5132.64,truck,119.2101674922636,222.16114560678594,43.09602857245989
R_000228,N_0036,N_0005,1866.23,truck,35.02424044290933,203.81166747148214,76.51239020091629
R_000229,N_0006,N_0056,2820.32,truck,70.41277334168115,184.91023740435617,68.18128674741375
R_000230,N_0006,N_0099,1172.26,rail,28.631046212271748,454.3522721036777,80.48785719687633
R_000231,N_0088,N_0071,1590.38,truck,34.50363274455646,454.7548456457457,73.91218886182592
R_000232,N_0028,N_0097,3939.78,truck,66.84843998252309,76.8724200369002,70.44780533914268
R_000233,N_0003,N_0089,3869.28,maritime,78.06265278214714,288.83180987907616,68.58616016062653
R_000234,N_0074,N_0014,1899.78,truck,26.728414646299914,142.2415442870674,75.30644802469743
R_000235,N_0070,N_0056,2190.58,truck,30.74370222338578,310.2342797391623,23.22664386293887
R_000236,N_0052,N_0071,2376.16,truck,42.79321765643354,353.3586329912283,33.39144813185496
R_000237,N_0048,N_0046,2735.39,air,52.99061505038338,261.4947206710715,90.11270236564131
R_000238,N_0045,N_0025,3855.19,truck,95.62996658576809,333.9148056031235,50.29060828693765
R_000239,N_0053,N_0032,1881.73,maritime,30.753985882111873,158.85198235080014,55.05432140392368
R_000240,N_0020,N_0045,3486.02,truck,68.36920030830694,413.13447089779714,51.36983833623951
R_000241,N_0073,N_0045,1854.12,truck,44.40370548890034,124.58740091907016,50.09874748677018
R_000242,N_0043,N_0032,1255.65,truck,15.735103724532573,287.2546973392607,45.2672466768171
R_000243,N_0069,N_0040,822.33,truck,10.53494370795553,497.66868228467797,74.05505251714439
R_000244,N_0089,N_0061,1370.52,truck,27.20270545220294,246.6481485495294,63.42048418409074
R_000245,N_0054,N_0081,3418.85,maritime,71.81818597742786,406.6678023297725,91.71089144016574
R_000246,N_0097,N_0016,5046.88,maritime,82.928286928375,489.78855859617664,78.1579186420995
R_000247,N_0012,N_0007,945.96,rail,18.05270992566009,154.4179230054977,51.24111853535504
R_000248,N_0080,N_0058,501.13,maritime,7.103845870540319,434.8431432582665,64.27578755534648
R_000249,N_0036,N_0073,1191.15,rail,21.626020493408856,298.39563595432446,82.42778097907254
R_000250,N_0084,N_0087,1079.49,rail,22.911579783806065,281.60762770464754,82.74478956003439
R_000251,N_0021,N_0026,1114.43,truck,18.813573021175145,348.09530526548065,20.66523612383364
R_000252,N_0008,N_0053,2982.73,truck,38.84712224624399,496.9647569403338,14.042016909605428
R_000253,N_0092,N_0070,2606.24,truck,46.792063607527595,389.4192380061602,92.65837889308678
R_000254,N_0090,N_0089,2867.79,truck,40.10789346252385,162.9506224680351,60.7666625950166
R_000255,N_0090,N_0081,4698.92,truck,94.70588692271865,136.2168255806716,92.64151780078933
R_000256,N_0086,N_0009,2385.78,rail,34.04813148644887,152.91248423016415,96.06880840487747
R_000257,N_0021,N_0097,967.83,truck,19.75348021237474,244.1212919483336,74.7243907250112
R_000258,N_0055,N_0050,650.77,truck,12.266353536494051,427.84684506895564,22.943291528333233
R_000259,N_0070,N_0046,2285.12,air,30.94947649104111,230.423793112871,78.67975272411775
R_000260,N_0022,N_0083,3927.25,truck,81.49984779546729,316.0086364663324,26.752230797801314
R_000261,N_0018,N_0045,399.57,truck,9.325643473937326,81.05341667576734,94.6706068452797
R_000262,N_0036,N_0000,3686.91,truck,50.89950045191702,426.1216675597322,39.89719298040441
R_000263,N_0097,N_0092,598.75,rail,9.046412538864677,118.21778366004472,88.82947751653514
R_000264,N_0086,N_0052,1927.99,truck,33.81902727334729,66.90699067950833,21.50801211001758
R_000265,N_0061,N_0040,2230.97,truck,39.37294723146311,285.1295814885148,14.917097800087507
R_000266,N_0009,N_0039,4124.98,truck,79.07108615933437,186.7741305147623,30.73749959056149
R_000267,N_0050,N_0085,3735.96,rail,47.48676220014876,150.93206747827028,69.67424726230801
R_000268,N_0040,N_0068,1852.85,rail,28.777512001153546,453.2183598457486,83.62240742248237
R_000269,N_0026,N_0050,511.82,truck,9.33334398189024,455.8730885371175,82.60241677252652
R_000270,N_0038,N_0015,600.3,rail,10.771991270962616,315.787025297587,69.49128288225883
R_000271,N_0058,N_0030,5271.16,rail,129.1102375127616,171.0588410592397,56.58366711839698
R_000272,N_0080,N_0010,4214.12,truck,71.09479194705831,212.76961468681128,95.4287764183461
R_000273,N_0024,N_0020,4359.52,truck,61.2039850626039,368.8203638717588,25.488030636573345
R_000274,N_0080,N_0087,3080.38,truck,65.25147366599516,94.20574648508622,82.31662975914409
R_000275,N_0022,N_0038,3824.03,air,71.09948839761117,63.8860569386326,14.670576956656978
R_000276,N_0072,N_0012,3067.96,truck,46.06145129620626,120.7968260008227,20.69869520593648
R_000277,N_0048,N_0075,2309.53,truck,40.226613538836084,297.1893971660468,38.07856182937766
R_000278,N_0089,N_0014,1380.01,truck,24.869732059134666,457.95749480247326,11.445567848290553
R_000279,N_0042,N_0034,1193.17,truck,17.508506381278778,486.6156993767257,49.38951953333831
R_000280,N_0003,N_0087,2577.4,rail,35.459731655005314,295.8936422350313,97.03317477305316
R_000281,N_0082,N_0064,904.63,truck,15.257529407954282,103.32156144578026,96.53620050847763
R_000282,N_0061,N_0098,1072.3,maritime,21.852814571606206,445.7034590794376,82.79109861071846
R_000283,N_0094,N_0067,1089.73,truck,20.692967723129783,417.3848532342638,55.136391533176045
R_000284,N_0071,N_0006,2315.25,truck,29.90823232451621,432.8061172721808,98.37151282688852
R_000285,N_0050,N_0081,5516.07,truck,118.5929768445023,134.11149827380774,11.781609251252895
R_000286,N_0052,N_0074,1521.74,truck,26.949514895251525,470.74749432744443,48.748618855647095
R_000287,N_0027,N_0077,3094.69,truck,62.03614720034715,210.13464166664514,17.55275822392865
R_000288,N_0018,N_0085,702.97,truck,16.633002265361483,218.2644711557661,95.0003724424873
R_000289,N_0012,N_0083,1227.99,truck,18.80791256576696,139.54646253174656,47.65004776920521
R_000290,N_0053,N_0092,2255.47,truck,44.126163988890184,174.34359880963413,48.88170348350554
R_000291,N_0056,N_0007,4717.07,truck,77.6497933914468,130.7141069054947,97.36088908687697
R_000292,N_0068,N_0027,4114.67,truck,59.19080663153414,367.0494926123504,48.0455773204539
R_000293,N_0090,N_0048,2397.21,truck,47.402818456914545,142.39982241805993,53.473572780300096
R_000294,N_0079,N_0001,2103.84,truck,31.746353713503265,485.8417992649515,64.32734805034376
R_000295,N_0038,N_0090,3940.0,truck,50.47593326158808,183.78085563830012,18.28602874742279
R_000296,N_0018,N_0083,2693.17,truck,43.34368504204991,338.73435897230956,73.34130798914569
R_000297,N_0005,N_0078,954.18,truck,16.44351112677803,352.42521743851404,62.520127059233666
