node_id,node_type,latitude,longitude,capacity_tons,demand_tons_per_month,region
N_0127,distribution_center,33.28200989231761,-123.22387153953218,9618.77401328371,0.0,Midwest
N_0128,customer,39.33501808848327,-86.45037358975785,0.0,104.23184905647746,Southwest
N_0129,customer,47.73187510960595,-72.79354805593574,0.0,372.14281821029255,Southeast
N_0130,customer,33.15448581517225,-98.11846977020215,0.0,342.2757771675623,Northeast
N_0131,customer,39.94454898279514,-66.58357808087491,0.0,162.82092352422535,Midwest
N_0132,distribution_center,32.51591684391465,-74.87748128621382,980.9981770778319,0.0,Northeast
N_0133,customer,29.457593728124454,-103.02197303834551,0.0,465.0289754365431,Southwest
N_0134,distribution_center,30.75974473287898,-83.1021742066923,2802.20494784173,0.0,West
N_0135,customer,37.03643104840399,-110.44714166748102,0.0,240.7705236930194,Southeast
N_0136,customer,40.54039515624071,-108.8906034596594,0.0,96.82432549548365,West
N_0137,distribution_center,47.59678984682659,-78.73183571244925,4677.6726514341535,0.0,Northeast
N_0138,customer,34.8687397331811,-101.2580307013406,0.0,443.4475752325107,Southwest
N_0139,customer,32.08173638234342,-107.36742901971718,0.0,62.45801749155117,Northeast
N_0140,customer,47.56529933371084,-89.37597747618334,0.0,432.9364134905121,Southwest
N_0141,distribution_center,42.63822033747746,-93.64416006283099,2950.6588924923253,0.0,Southeast
N_0142,distribution_center,39.305966925719346,-99.40320855154059,1727.6147378808994,0.0,Northeast
N_0143,customer,33.5231595460915,-122.33029784788562,0.0,116.77526704348661,Southwest
N_0144,customer,27.54047766106981,-73.49185575224675,0.0,266.34008014161094,Midwest
N_0145,customer,38.45391541602517,-69.3831085589688,0.0,50.53967941559868,Midwest
N_0146,customer,27.506908434403634,-90.96541451317069,0.0,237.35103210177482,Midwest
N_0147,customer,30.15270129912053,-121.03318337465689,0.0,301.4752159559357,Northeast
N_0148,customer,39.80665665722805,-74.05552190985367,0.0,119.30041015595087,Southeast
N_0149,customer,42.95585983330445,-91.88591499357948,0.0,130.65963887559406,Southwest
N_0150,customer,31.232100134809937,-67.78630566491935,0.0,221.30459619786336,Southeast
N_0151,warehouse,26.266366188630464,-84.17133589914738,4633.497044896876,0.0,West
N_0152,customer,31.068594838002667,-90.91972649367906,0.0,186.01228602151826,West
N_0153,customer,26.834556664946746,-72.14283330963309,0.0,399.0253990713827,Northeast
N_0154,customer,30.017424968964306,-120.0033878293569,0.0,238.67962923336012,West
N_0155,customer,30.309728714705535,-102.52151485356441,0.0,406.11881205790854,West
N_0156,customer,36.01897655888034,-107.1061324398923,0.0,466.9518904254629,West
N_0157,customer,41.412794844048236,-93.63724299148286,0.0,26.00293978440298,West
N_0158,customer,30.994531898716474,-86.40455089712019,0.0,313.427125706255,Southwest
N_0159,customer,42.1540786346547,-120.96142329860501,0.0,214.65682795032743,Midwest
N_0160,customer,26.056969105323144,-84.0932259296523,0.0,327.6355897172275,Southwest
N_0161,customer,34.67698614719805,-75.81500338196483,0.0,409.1887923078947,West
N_0162,customer,46.58224861419255,-68.22657465005976,0.0,227.6164707832028,Southwest
N_0163,customer,41.219750202497764,-86.16857036644316,0.0,44.35298842421591,Southwest
N_0164,customer,25.699724464530135,-71.47231228297206,0.0,86.57901767939035,Southeast
N_0165,distribution_center,46.103925176283376,-92.13460971677293,2390.6683001307956,0.0,Midwest
N_0166,distribution_center,32.513203481515525,-75.64658905353602,597.122873735507,0.0,Southwest
N_0167,customer,40.24994456468583,-87.84058138835225,0.0,207.57321026007315,Southeast
N_0168,customer,26.033257665176045,-78.92313204497832,0.0,205.13161903942571,Southeast
N_0169,customer,28.51447015846759,-75.85714678112055,0.0,274.74530057725053,Southeast
N_0170,distribution_center,27.582740434236612,-79.68043747552795,5054.72542708051,0.0,Southeast
N_0171,customer,36.6164937402257,-94.66836888947567,0.0,161.14945792984716,Southwest
N_0172,distribution_center,46.224523610938085,-91.99507988208595,8302.032525562887,0.0,Midwest
N_0173,customer,48.17793303567394,-101.685837449134,0.0,366.90171862642654,West
N_0174,customer,44.69024368621648,-99.00616184727387,0.0,74.87826061326275,Midwest
N_0175,customer,43.72454244359188,-66.14025348716827,0.0,103.65472333995945,Northeast
N_0176,customer,32.30782078597482,-113.31236451350291,0.0,42.18913707993302,West
N_0177,distribution_center,32.3731940085105,-92.75894603804066,4230.214843789307,0.0,Southwest
N_0178,distribution_center,38.57007922258582,-98.90711568534601,7992.389618529752,0.0,Southeast
N_0179,warehouse,34.43449378142562,-119.08551174035028,264.265558262719,0.0,Midwest
N_0180,customer,28.91245873155727,-111.20504284750922,0.0,21.616799285814007,West
N_0181,customer,32.310456538580574,-109.39356756465854,0.0,147.14739960074917,Southeast
N_0182,customer,35.07105718736345,-122.01327413612462,0.0,29.301998509481507,Northeast
N_0183,warehouse,45.590922181961375,-81.86171667715989,9472.884748219662,0.0,Northeast
N_0184,customer,32.35438774488092,-122.6247778224553,0.0,298.2925882817451,West
N_0185,customer,25.150179304635287,-121.34874360085196,0.0,272.33029117900907,Southwest
N_0186,customer,44.97672495186388,-77.46672048356282,0.0,119.91609383822787,Southwest
N_0187,customer,47.32956208406381,-119.3737056448928,0.0,230.52873331885039,West
N_0188,customer,31.895841196213645,-108.49498790162481,0.0,172.67916417650494,West
N_0189,customer,43.218086381335326,-82.0757754167194,0.0,247.35168094441613,Southwest
N_0190,distribution_center,38.72790107880623,-77.47949257130081,7625.593204922575,0.0,Southwest
N_0191,customer,42.61372904804487,-104.5530331708237,0.0,209.78072762596037,Southeast
N_0192,warehouse,25.832144901425593,-101.87727678630937,7001.920552166007,0.0,West
N_0193,distribution_center,48.42478476640489,-104.65576114297599,3439.378446097153,0.0,Southwest
N_0194,distribution_center,27.667291535968296,-86.76180296248673,8763.668641124665,0.0,Northeast
N_0195,distribution_center,38.09397092300959,-118.77009878737825,548.4169717694667,0.0,Midwest
N_0196,customer,41.11049980549918,-109.03200742307583,0.0,49.80252105526961,Southeast
N_0197,customer,37.110856590584696,-118.08047127977375,0.0,92.84027143546096,Midwest
N_0198,customer,45.78643708906803,-107.9230682244502,0.0,239.16379411758976,Southeast
N_0199,customer,35.71460612311717,-88.4924474545807,0.0,336.0289521252631,West
N_0200,customer,31.694513825763444,-117.37870773065649,0.0,58.777791276299816,Southeast
N_0201,customer,31.08601880791286,-97.21394653242164,0.0,251.19383443938005,Northeast
N_0202,customer,43.74206455326617,-78.30365108751838,0.0,305.21021704469297,Southwest
N_0203,distribution_center,28.022924713104597,-67.23005824906367,6771.005092873046,0.0,West
N_0204,distribution_center,28.64260983642645,-72.51497951850097,9444.890006416932,0.0,Northeast
N_0205,customer,38.80862015509837,-99.68532021114271,0.0,145.20212024646796,Northeast
N_0206,warehouse,36.13760054570811,-69.35934805298868,3305.813791534071,0.0,Northeast
N_0207,customer,31.025922487964024,-86.624910319392,0.0,114.04364740057672,Northeast
N_0208,customer,26.079923709650185,-81.68507571654287,0.0,177.24613651552554,Southeast
N_0209,customer,34.87298971390214,-117.54320107806564,0.0,23.643514712932564,Southeast
N_0210,warehouse,31.20619818723482,-123.3567177915566,6350.615727877685,0.0,Northeast
N_0211,customer,42.382108659979195,-95.93665869191297,0.0,320.37175271864226,Northeast
N_0212,customer,26.21000256645302,-72.4673250695393,0.0,292.6717886424921,West
N_0213,warehouse,33.70608640957965,-92.74491663051595,8414.221486814535,0.0,Southeast
N_0214,customer,34.758172896627336,-116.54639393654418,0.0,360.21222841599763,Southwest
N_0215,customer,43.83447236379971,-66.32949921402647,0.0,306.6858127577132,Northeast
N_0216,customer,39.74765866027915,-90.70947000046357,0.0,134.28142220187874,West
N_0217,distribution_center,30.229393111041855,-85.95175947827411,6373.744837678738,0.0,Southwest
N_0218,customer,40.961343736159144,-92.16187271837295,0.0,177.9381534596745,Southwest
N_0219,customer,36.05607591600374,-95.56070410208781,0.0,165.94840027900568,Midwest
N_0220,customer,42.49454080252377,-78.99056784340598,0.0,67.92712492263341,Northeast
N_0221,warehouse,32.74543774543932,-92.29295580823423,1567.3528747833138,0.0,West
N_0222,customer,38.57787881471894,-94.64678166334625,0.0,51.67762888972814,Northeast
N_0223,customer,40.99042867549692,-66.65870364803929,0.0,120.60658468117244,Northeast
N_0224,customer,27.319476022906056,-114.56307990138495,0.0,493.7947177039775,Midwest
N_0225,customer,45.96684468969317,-66.26143487104942,0.0,295.53008017889397,Northeast
N_0226,customer,36.435070509745586,-106.2200584131515,0.0,249.6275299007338,Southwest
N_0227,customer,32.56574643158682,-117.1406144759389,0.0,319.8741656680992,Midwest
N_0228,customer,27.869487946049354,-91.2140716661805,0.0,135.80431319178143,Southwest
N_0229,customer,48.87241996471569,-119.54247416160113,0.0,392.3704527426777,West
N_0230,warehouse,31.82899325624641,-98.86101132608046,6209.348849843697,0.0,Midwest
N_0231,distribution_center,28.01319495756345,-68.15468309901468,1169.6411378264304,0.0,Southeast
N_0232,distribution_center,31.66828391695757,-79.48078834208923,6553.81856906836,0.0,Midwest
N_0233,customer,38.064277303223705,-111.20929326983209,0.0,322.50932950433986,Midwest
N_0234,customer,37.557113319300996,-108.96459555127238,0.0,205.5917293103996,Southwest
N_0235,customer,39.72730967174521,-72.02181768681952,0.0,406.8629659484207,Midwest
N_0236,distribution_center,46.44724608030721,-120.5963325663137,9086.580788457375,0.0,Southwest
N_0237,distribution_center,41.84171857305417,-92.1685863964195,3650.353661340555,0.0,West
N_0238,customer,42.577322718341314,-70.47764476123452,0.0,487.83818822799907,West
N_0239,customer,32.952453249671606,-85.1358887697827,0.0,204.00924083601544,Northeast
N_0240,customer,32.37373508434529,-103.16855307557385,0.0,279.73117078044083,West
N_0241,distribution_center,39.029034718226995,-67.81001307523344,3840.608215899148,0.0,West
N_0242,customer,37.1423597036694,-115.44654260869939,0.0,332.4700868476811,Northeast
N_0243,distribution_center,27.73935926343117,-69.47815265773575,8739.285214542948,0.0,Northeast
N_0244,customer,34.294585874196194,-86.07827389710201,0.0,226.59637625625052,Southwest
N_0245,customer,35.92919525153458,-100.51733427129885,0.0,367.94131396632673,Northeast
N_0246,customer,28.63437554487912,-96.83244482065913,0.0,304.88529963326914,West
N_0247,distribution_center,45.836063087836095,-107.45566965280014,1709.1260759402076,0.0,Southwest
N_0248,distribution_center,42.62477623581324,-112.6789748058192,679.7965223168851,0.0,Northeast
N_0249,warehouse,33.72748861406679,-119.18294041572575,1253.130711766037,0.0,Midwest
N_0250,distribution_center,37.71928818451409,-84.97487875532222,5968.432314614829,0.0,Northeast
N_0251,customer,32.1118192455952,-116.53530203593682,0.0,84.20830574832509,Midwest
N_0252,customer,39.74560017835177,-94.10385845277797,0.0,166.37051001202667,Northeast
N_0253,customer,26.92448216349072,-96.86650621374567,0.0,318.7456321622151,Southwest
N_0254,customer,31.64966199312159,-69.48806999600694,0.0,70.92946230112648,Southeast
N_0255,customer,32.81643524953488,-101.74597323982493,0.0,305.633756143897,Midwest
N_0256,customer,38.93548542183122,-69.77970235333498,0.0,339.4028367741554,Northeast
N_0257,distribution_center,43.86220662901392,-88.54203796906842,3484.2881264311113,0.0,West
N_0258,warehouse,30.44057564979817,-91.55332502127737,3580.2683744920105,0.0,Southeast
N_0259,customer,34.1428442805634,-121.78064091132076,0.0,303.73595843277116,Midwest
N_0260,customer,43.05108878904571,-71.57320856219484,0.0,419.33253983928057,Southeast
N_0261,customer,29.78587834620484,-109.39616281663575,0.0,256.7380209408242,Southeast
N_0262,customer,40.15501102199249,-78.72007708044497,0.0,303.29586667670236,Midwest
N_0263,customer,37.986731797092276,-89.29971840610824,0.0,118.03894331322714,Northeast
N_0264,customer,29.4361215507286,-121.48436125616452,0.0,306.1360666602378,Southeast
N_0265,distribution_center,45.093693237323635,-92.9631101762891,3800.700277783324,0.0,West
N_0266,warehouse,28.431061062418053,-81.2046812479545,2517.199926289915,0.0,Midwest
N_0267,warehouse,34.54704258229836,-94.80926062023265,4884.613421166619,0.0,Southeast
N_0268,distribution_center,37.13672185075298,-121.33955639956329,804.4412208913064,0.0,West
N_0269,customer,29.844204048730195,-109.77186817953236,0.0,65.63491473988047,Southeast
N_0270,distribution_center,37.99048266260027,-86.91124129578175,551.2930636918211,0.0,Midwest
N_0271,customer,35.90268152295574,-98.35763039027107,0.0,469.09465322825804,Northeast
N_0272,distribution_center,27.958810703174723,-94.4048603687217,2533.889680684663,0.0,Northeast
N_0273,warehouse,41.57743156271832,-82.00161288686202,565.032611871584,0.0,West
N_0274,warehouse,31.86161281050886,-85.32900104487643,1781.7386846043157,0.0,Southwest
N_0275,customer,34.858931439990684,-96.11099951411008,0.0,213.5670702901239,Southwest
N_0276,customer,25.53324356861393,-66.67614076430331,0.0,30.2997635215,Southeast
N_0277,customer,42.48775082167846,-106.39353914729907,0.0,202.64209345206746,West
N_0278,distribution_center,26.22339704853862,-88.56578221132362,2157.0558675207453,0.0,Southeast
N_0279,customer,36.402156948802435,-70.57637726428865,0.0,45.64012441154752,Southeast
N_0280,customer,40.5389905778931,-75.21845240474968,0.0,169.21216925925424,Southeast
N_0281,customer,44.93494625036299,-111.74521353913578,0.0,205.67296429761907,Midwest
N_0282,customer,39.69461837665294,-124.01612700409949,0.0,105.43901386674067,Southwest
N_0283,customer,35.08026410309591,-90.87677397612414,0.0,417.97976892980427,Midwest
N_0284,warehouse,29.34941346519303,-68.52537915236516,8912.36672912445,0.0,Midwest
N_0285,customer,41.21827102948537,-88.5019929434576,0.0,288.59060524625994,Southwest
N_0286,customer,34.50402319325477,-117.1524218644676,0.0,87.78101405341167,West
N_0287,customer,28.0616841897129,-100.8639762305423,0.0,183.6448196632063,Midwest
N_0288,customer,36.611260956655535,-100.31501753067832,0.0,185.32751217444059,Midwest
N_0289,customer,30.85124650504431,-86.30170452719443,0.0,107.41888985932745,Midwest
N_0290,customer,30.042572629896444,-81.20598785711508,0.0,22.34755646232412,Southeast
N_0291,customer,26.039566558103488,-83.73897149109406,0.0,171.9748911300825,West
N_0292,customer,44.10984662695329,-81.63351401480043,0.0,308.95288179775497,West
N_0293,customer,32.615331458091674,-71.19438453222165,0.0,39.85507364315277,Southwest
N_0294,customer,31.916428623028708,-124.61860289040708,0.0,253.1572187313988,Northeast
N_0295,distribution_center,27.191411261072084,-106.19731336455911,1136.2921083017802,0.0,Midwest
N_0296,distribution_center,36.31958777801429,-119.60610248278884,6294.250931387391,0.0,Northeast
N_0297,customer,28.009008381612958,-110.03684651927722,0.0,324.6223886026755,Northeast
N_0298,warehouse,45.67995723277842,-90.95009213911352,8917.51870907224,0.0,Southeast
N_0299,customer,44.40147717529655,-88.91286125599045,0.0,154.91630567156014,Northeast
N_0300,customer,29.338843613497108,-109.14094071321831,0.0,107.33584267972883,Southeast
N_0301,customer,38.32321088207652,-90.30849386163386,0.0,218.98487614851194,Northeast
N_0302,warehouse,27.10691768939584,-114.86206183889816,5228.967230599413,0.0,Southwest
N_0303,customer,25.350615930613188,-103.73784595057293,0.0,306.37132038766475,Southwest
N_0304,customer,41.053036744976446,-77.87930895895845,0.0,467.04894013955345,Midwest
N_0305,customer,41.96836706254218,-85.90849285341167,0.0,405.781731790925,Southeast
N_0306,customer,25.454689680984508,-81.58084074043266,0.0,112.11579107298249,Northeast
N_0307,customer,26.18130194897828,-111.36622968040473,0.0,449.7190015572203,West
N_0308,warehouse,46.67736705627298,-123.54753895336692,2173.6121181441595,0.0,West
N_0309,customer,30.73759321780071,-80.27561516033823,0.0,382.40271703142827,Southeast
N_0310,customer,47.36075136834805,-88.39809612470046,0.0,403.84006564576373,West
N_0311,customer,32.2812530470992,-78.86843613318351,0.0,385.2707355035236,Northeast
N_0312,distribution_center,32.88539559725916,-121.78650320535658,1906.3346024596515,0.0,Northeast
N_0313,customer,38.80145376301155,-112.79774430512963,0.0,257.18341141798413,Southeast
N_0314,distribution_center,29.95794438932274,-106.517277881744,6397.077361487034,0.0,Midwest
N_0315,warehouse,37.561772441619325,-70.63070987746235,8139.568348985922,0.0,Northeast
N_0316,customer,43.03069418497041,-72.07727792749975,0.0,424.60086315981346,Northeast
N_0317,customer,40.397645600439866,-123.49138185370566,0.0,396.1053654595565,Midwest
N_0318,distribution_center,32.60662292241475,-77.27924691399065,8767.337638919376,0.0,West
N_0319,customer,45.573542496874985,-79.88559392729246,0.0,81.88060586743896,Southeast
N_0320,customer,41.38097149041177,-105.4346059026378,0.0,255.28386554110733,Midwest
N_0321,customer,27.878870601543277,-106.58822136553079,0.0,403.17405497127993,West
N_0322,distribution_center,47.85728205756939,-105.59946554693205,6656.906013434128,0.0,Midwest
N_0323,customer,47.69799285342232,-106.53774666629947,0.0,430.6681627302617,Northeast
N_0324,customer,39.34815968429644,-120.16402165602393,0.0,326.95024217392665,Midwest
N_0325,customer,29.05260312088948,-121.83554730027097,0.0,361.55784539983694,Midwest
N_0326,distribution_center,27.11565179527947,-113.52243304305944,8223.466178631616,0.0,Southeast
N_0327,customer,29.540699017368517,-82.4973440833997,0.0,260.44568285985525,Northeast
N_0328,customer,44.88901561163215,-76.05579977470006,0.0,357.60052269394924,Midwest
N_0329,customer,41.104311532789836,-83.87557420574633,0.0,187.8615917978971,Northeast
